train_acc,val_acc,train_loss,val_loss,train_precision,val_precision,train_recall,val_recall
0.06131250038743019,0.12300000339746475,0.7706077098846436,0.12820427119731903,0.8665000200271606,0.9459999799728394,0.8665000200271606,0.9459999799728394
0.19175000488758087,0.2304999977350235,0.16534152626991272,0.0942331999540329,0.9441249966621399,0.9649999737739563,0.9441249966621399,0.9649999737739563
0.28037500381469727,0.3154999911785126,0.1358143389225006,0.2781776487827301,0.9570000171661377,0.906000018119812,0.9570000171661377,0.906000018119812
0.3606874942779541,0.2930000126361847,0.11209365725517273,0.09699396044015884,0.9674999713897705,0.9580000042915344,0.9674999713897705,0.9580000042915344
0.3838750123977661,0.3944999873638153,0.09917352348566055,0.12243737280368805,0.9727500081062317,0.9649999737739563,0.9727500081062317,0.9649999737739563
0.41874998807907104,0.38600000739097595,0.07876020669937134,0.2012355476617813,0.9788749814033508,0.9509999752044678,0.9788749814033508,0.9509999752044678
0.44843751192092896,0.4580000042915344,0.07592988014221191,0.101566381752491,0.9788749814033508,0.9779999852180481,0.9788749814033508,0.9779999852180481
0.46306249499320984,0.3684999942779541,0.0715186595916748,0.09359665960073471,0.9831249713897705,0.9679999947547913,0.9831249713897705,0.9679999947547913
0.49125000834465027,0.46549999713897705,0.06693068146705627,0.0849531963467598,0.984250009059906,0.9800000190734863,0.984250009059906,0.9800000190734863
0.5227500200271606,0.45750001072883606,0.056065768003463745,0.1177155151963234,0.987375020980835,0.9710000157356262,0.987375020980835,0.9710000157356262
0.5130624771118164,0.5254999995231628,0.05509814992547035,0.2697190046310425,0.9872499704360962,0.9589999914169312,0.9872499704360962,0.9589999914169312
0.5462499856948853,0.6060000061988831,0.04925307631492615,0.4804217219352722,0.9907500147819519,0.9430000185966492,0.9907500147819519,0.9430000185966492
0.5720624923706055,0.5199999809265137,0.04302925243973732,0.24768507480621338,0.9898750185966492,0.9570000171661377,0.9898750185966492,0.9570000171661377
0.6032500267028809,0.5550000071525574,0.04888874664902687,0.15945053100585938,0.9918749928474426,0.972000002861023,0.9918749928474426,0.972000002861023
0.5784375071525574,0.612500011920929,0.04447254538536072,0.15340378880500793,0.9909999966621399,0.9789999723434448,0.9909999966621399,0.9789999723434448
0.6029999852180481,0.5789999961853027,0.03944466635584831,0.19509783387184143,0.9942499995231628,0.972000002861023,0.9942499995231628,0.972000002861023
0.6017500162124634,0.590499997138977,0.035706184804439545,0.17397983372211456,0.9938750267028809,0.9769999980926514,0.9938750267028809,0.9769999980926514
0.6162499785423279,0.6010000109672546,0.03020830824971199,0.11338786780834198,0.9936249852180481,0.9810000061988831,0.9936249852180481,0.9810000061988831
0.5965625047683716,0.5699999928474426,0.034184012562036514,0.4929850399494171,0.9934999942779541,0.9459999799728394,0.9934999942779541,0.9459999799728394
0.6165000200271606,0.5950000286102295,0.03362157940864563,0.1480168253183365,0.9941250085830688,0.9769999980926514,0.9941250085830688,0.9769999980926514
0.6365625262260437,0.6899999976158142,0.0273894015699625,0.2785736918449402,0.9948750138282776,0.9710000157356262,0.9948750138282776,0.9710000157356262
0.6739374995231628,0.6704999804496765,0.03956833481788635,0.261732816696167,0.9944999814033508,0.9739999771118164,0.9944999814033508,0.9739999771118164
0.703249990940094,0.5885000228881836,0.04218844324350357,0.159159854054451,0.9950000047683716,0.9739999771118164,0.9950000047683716,0.9739999771118164
0.6639999747276306,0.6650000214576721,0.03710149601101875,0.14803631603717804,0.9951249957084656,0.984000027179718,0.9951249957084656,0.984000027179718
0.6951249837875366,0.6970000267028809,0.02919372171163559,0.20620742440223694,0.9944999814033508,0.9829999804496765,0.9944999814033508,0.9829999804496765
0.7003124952316284,0.7105000019073486,0.027764925733208656,0.28664347529411316,0.9942499995231628,0.9800000190734863,0.9942499995231628,0.9800000190734863
0.7228749990463257,0.6804999709129333,0.031207183375954628,0.2133045643568039,0.9965000152587891,0.9769999980926514,0.9965000152587891,0.9769999980926514
0.7573750019073486,0.7089999914169312,0.03570712357759476,0.21340231597423553,0.9962499737739563,0.9819999933242798,0.9962499737739563,0.9819999933242798
0.7553750276565552,0.699999988079071,0.01662531867623329,0.15694771707057953,0.9972500205039978,0.9810000061988831,0.9972500205039978,0.9810000061988831
0.7195000052452087,0.6794999837875366,0.025475846603512764,0.5614858865737915,0.9962499737739563,0.9700000286102295,0.9962499737739563,0.9700000286102295
